Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome_Uncapped,Attrition_Numeric,Age_Group,Tenure_Group,FlightRiskScore_LR,FlightRiskScore_RF,Predicted_Attrition_LR,Risk_Category
31,No,Non-Travel,325,Research & Development,5,3,Medical,2,Male,74,3,2,Manufacturing Director,1,Single,9936.0,5k-10k,3787,0,No,19,3,2,0,10,2,3,9,4,1,7.0,9936,0,26-35,6-10 Yrs,0.0909,0.1796,0,Low Risk
32,No,Travel_Frequently,1005,Research & Development,2,2,Life Sciences,4,Male,79,3,1,Laboratory Technician,4,Single,3068.0,Upto 5k,11864,0,No,13,3,3,0,8,2,2,7,7,3,6.0,3068,0,26-35,6-10 Yrs,0.2438,0.1613,0,Low Risk
32,No,Travel_Rarely,334,Research & Development,5,2,Life Sciences,1,Male,80,4,1,Research Scientist,2,Divorced,3298.0,Upto 5k,15053,0,Yes,12,3,4,2,7,5,2,6,2,0,5.0,3298,0,26-35,6-10 Yrs,0.2376,0.1828,0,Low Risk
32,Yes,Travel_Frequently,1125,Research & Development,16,1,Life Sciences,2,Female,72,1,1,Research Scientist,1,Single,3919.0,Upto 5k,4681,1,Yes,22,4,2,0,10,5,3,10,2,6,3.0,3919,1,26-35,6-10 Yrs,0.957,0.4137,1,High Risk
32,No,Travel_Rarely,427,Research & Development,1,3,Medical,1,Male,33,3,2,Manufacturing Director,4,Married,6162.0,5k-10k,10877,1,Yes,22,4,2,1,9,3,3,9,8,7,8.0,6162,0,26-35,6-10 Yrs,0.4176,0.0826,0,Medium Risk
32,No,Travel_Rarely,548,Research & Development,1,3,Life Sciences,2,Male,66,3,2,Research Scientist,2,Married,6220.0,5k-10k,7346,1,No,17,3,2,2,10,3,3,10,4,0,3.0,6220,0,26-35,6-10 Yrs,0.1298,0.0301,0,Low Risk
32,No,Travel_Rarely,1093,Sales,6,4,Medical,2,Male,87,3,2,Sales Executive,3,Single,5010.0,5k-10k,24301,1,No,16,3,1,0,12,0,3,11,8,5,7.0,5010,0,26-35,11-20 Yrs,0.5991,0.1785,1,Medium Risk
32,No,Travel_Rarely,827,Research & Development,1,1,Life Sciences,4,Male,71,3,1,Research Scientist,1,Single,2956.0,Upto 5k,15178,1,No,13,3,4,0,1,2,3,1,0,0,0.0,2956,0,26-35,0-2 Yrs,0.2859,0.3384,0,Low Risk
32,Yes,Travel_Rarely,1033,Research & Development,9,3,Medical,1,Female,41,3,1,Laboratory Technician,1,Single,4200.0,Upto 5k,10224,7,No,22,4,1,0,10,2,4,5,4,0,3.0,4200,1,26-35,3-5 Yrs,0.7422,0.2621,1,High Risk
32,No,Travel_Frequently,689,Sales,9,2,Medical,4,Male,35,1,2,Sales Executive,4,Divorced,4668.0,Upto 5k,22812,0,No,17,3,4,3,9,2,4,8,7,0,3.0,4668,0,26-35,6-10 Yrs,0.0798,0.1643,0,Low Risk
32,No,Travel_Frequently,967,Sales,8,3,Marketing,2,Female,43,3,3,Sales Executive,4,Single,8998.0,5k-10k,15589,1,No,14,3,4,0,9,2,3,9,8,3,7.0,8998,0,26-35,6-10 Yrs,0.3343,0.1683,0,Low Risk
32,No,Travel_Rarely,120,Research & Development,6,5,Life Sciences,3,Male,43,3,1,Research Scientist,3,Single,3038.0,Upto 5k,12430,3,No,20,4,1,0,8,2,3,5,4,1,4.0,3038,0,26-35,3-5 Yrs,0.2983,0.1178,0,Low Risk
32,Yes,Travel_Rarely,1045,Sales,4,4,Medical,4,Male,32,1,3,Sales Executive,4,Married,10400.0,10k-15k,25812,1,No,11,3,3,0,14,2,2,14,8,9,3.0,10400,1,26-35,11-20 Yrs,0.6277,0.673,1,Medium Risk
32,No,Travel_Rarely,1401,Sales,4,2,Life Sciences,3,Female,56,3,1,Sales Representative,2,Married,3931.0,Upto 5k,20990,2,No,11,3,1,1,6,5,3,4,3,1,2.0,3931,0,26-35,3-5 Yrs,0.3174,0.176,0,Low Risk
32,Yes,Travel_Rarely,515,Research & Development,1,3,Life Sciences,4,Male,62,2,1,Laboratory Technician,3,Single,3730.0,Upto 5k,9571,0,Yes,14,3,4,0,4,2,1,3,2,1,2.0,3730,1,26-35,3-5 Yrs,0.7944,0.5961,1,High Risk
32,No,Non-Travel,976,Sales,26,4,Marketing,3,Male,100,3,2,Sales Executive,4,Married,4465.0,Upto 5k,12069,0,No,18,3,1,0,4,2,3,3,2,2,2.0,4465,0,26-35,3-5 Yrs,0.242,0.1626,0,Low Risk
32,No,Travel_Frequently,1311,Research & Development,7,3,Life Sciences,2,Male,100,4,1,Laboratory Technician,2,Married,2794.0,Upto 5k,26062,1,No,20,4,3,0,5,3,1,5,1,0,3.0,2794,0,26-35,3-5 Yrs,0.5979,0.1978,1,Medium Risk
32,No,Travel_Rarely,128,Research & Development,2,1,Technical Degree,4,Male,84,2,2,Laboratory Technician,1,Single,2176.0,Upto 5k,19737,4,No,13,3,4,0,9,5,3,6,2,0,4.0,2176,0,26-35,6-10 Yrs,0.7494,0.183,1,High Risk
32,No,Travel_Rarely,906,Sales,7,3,Life Sciences,4,Male,91,2,2,Sales Executive,3,Married,5484.0,5k-10k,16985,1,No,14,3,3,1,13,3,2,13,8,4,8.0,5484,0,26-35,11-20 Yrs,0.1054,0.056,0,Low Risk
32,No,Travel_Rarely,588,Sales,8,2,Technical Degree,3,Female,65,2,2,Sales Executive,2,Married,5228.0,5k-10k,24624,1,Yes,11,3,4,0,13,2,3,13,12,11,9.0,5228,0,26-35,11-20 Yrs,0.8806,0.1765,1,High Risk
32,No,Travel_Rarely,1018,Research & Development,2,4,Medical,1,Female,74,4,2,Research Scientist,4,Single,5055.0,5k-10k,10557,7,No,16,3,3,0,10,0,2,7,7,0,7.0,5055,0,26-35,6-10 Yrs,0.2493,0.1663,0,Low Risk
32,No,Travel_Rarely,1062,Research & Development,2,3,Medical,3,Female,75,3,1,Laboratory Technician,2,Married,2370.0,Upto 5k,3956,1,No,13,3,3,1,8,4,3,8,0,0,7.0,2370,0,26-35,6-10 Yrs,0.1189,0.0868,0,Low Risk
32,Yes,Non-Travel,1474,Sales,11,4,Other,4,Male,60,4,2,Sales Executive,3,Married,4707.0,Upto 5k,23914,8,No,12,3,4,0,6,2,3,4,2,1,2.0,4707,1,26-35,3-5 Yrs,0.1703,0.5263,0,Low Risk
32,No,Travel_Rarely,646,Research & Development,9,4,Life Sciences,1,Female,92,3,2,Research Scientist,4,Married,6322.0,5k-10k,18089,1,Yes,12,3,4,1,6,2,2,6,4,0,5.0,6322,0,26-35,6-10 Yrs,0.4681,0.1661,0,Medium Risk
32,No,Travel_Rarely,929,Sales,10,3,Marketing,4,Male,55,3,2,Sales Executive,4,Single,5396.0,5k-10k,21703,1,No,12,3,4,0,10,2,2,10,7,0,8.0,5396,0,26-35,6-10 Yrs,0.1365,0.1601,0,Low Risk
32,No,Travel_Rarely,1018,Research & Development,3,2,Life Sciences,3,Female,39,3,3,Research Director,4,Single,11159.0,10k-15k,19373,3,No,15,3,4,0,10,6,3,7,7,7,7.0,11159,0,26-35,6-10 Yrs,0.0053,0.0764,0,Low Risk
32,No,Travel_Frequently,430,Research & Development,24,4,Life Sciences,1,Male,80,3,2,Laboratory Technician,4,Married,5309.0,5k-10k,21146,1,No,15,3,4,2,10,2,3,10,8,4,7.0,5309,0,26-35,6-10 Yrs,0.5524,0.1006,1,Medium Risk
32,No,Travel_Rarely,859,Research & Development,4,3,Life Sciences,3,Female,98,2,2,Manufacturing Director,3,Married,6162.0,5k-10k,19124,1,No,12,3,3,1,14,3,3,14,13,6,8.0,6162,0,26-35,11-20 Yrs,0.0317,0.0438,0,Low Risk
32,No,Travel_Rarely,117,Sales,13,4,Life Sciences,2,Male,73,3,2,Sales Executive,4,Divorced,4403.0,Upto 5k,9250,2,No,11,3,3,1,8,3,2,5,2,0,3.0,4403,0,26-35,3-5 Yrs,0.1966,0.0999,0,Low Risk
32,No,Travel_Rarely,638,Research & Development,8,2,Medical,3,Female,91,4,2,Research Scientist,3,Married,5175.0,5k-10k,22162,5,No,12,3,3,1,9,3,2,5,3,1,3.0,5175,0,26-35,3-5 Yrs,0.1553,0.047,0,Low Risk
32,No,Non-Travel,300,Research & Development,1,3,Life Sciences,4,Male,61,3,1,Laboratory Technician,4,Divorced,2314.0,Upto 5k,9148,0,No,12,3,2,1,4,2,3,3,0,0,2.0,2314,0,26-35,3-5 Yrs,0.0422,0.1114,0,Low Risk
32,No,Travel_Frequently,379,Sales,5,2,Life Sciences,2,Male,48,3,2,Sales Executive,2,Married,6524.0,5k-10k,8891,1,No,14,3,4,1,10,3,3,10,8,5,3.0,6524,0,26-35,6-10 Yrs,0.3757,0.0809,0,Medium Risk
32,Yes,Travel_Rarely,374,Research & Development,25,4,Life Sciences,1,Male,87,3,1,Laboratory Technician,4,Single,2795.0,Upto 5k,18016,1,Yes,24,4,3,0,1,2,1,1,0,0,1.0,2795,1,26-35,0-2 Yrs,0.9674,0.864,1,High Risk
32,No,Non-Travel,1184,Research & Development,1,3,Life Sciences,3,Female,70,2,1,Laboratory Technician,2,Married,2332.0,Upto 5k,3974,6,No,20,4,3,0,5,3,3,3,0,0,2.0,2332,0,26-35,3-5 Yrs,0.1782,0.16,0,Low Risk
32,No,Travel_Rarely,498,Research & Development,3,4,Medical,3,Female,93,3,2,Manufacturing Director,1,Married,6725.0,5k-10k,13554,1,No,12,3,3,1,8,2,4,8,7,6,3.0,6725,0,26-35,6-10 Yrs,0.1691,0.0881,0,Low Risk
32,No,Non-Travel,1109,Research & Development,29,4,Medical,4,Female,69,3,1,Laboratory Technician,3,Single,4025.0,Upto 5k,11135,9,No,12,3,2,0,10,2,3,8,7,7,7.0,4025,0,26-35,6-10 Yrs,0.545,0.1737,1,Medium Risk
32,No,Non-Travel,862,Sales,2,1,Life Sciences,3,Female,76,3,1,Sales Representative,1,Divorced,2827.0,Upto 5k,14947,1,No,12,3,3,3,1,3,3,1,0,0,0.0,2827,0,26-35,0-2 Yrs,0.1394,0.2104,0,Low Risk
32,No,Travel_Frequently,116,Research & Development,13,3,Other,3,Female,77,2,1,Laboratory Technician,2,Married,2743.0,Upto 5k,7331,1,No,20,4,3,1,2,2,3,2,2,2,2.0,2743,0,26-35,0-2 Yrs,0.6707,0.1839,1,High Risk
32,No,Travel_Frequently,1316,Research & Development,2,2,Life Sciences,4,Female,38,3,2,Research Scientist,3,Single,4998.0,Upto 5k,2338,4,Yes,14,3,4,0,10,2,3,8,7,0,7.0,4998,0,26-35,6-10 Yrs,0.2742,0.1123,0,Low Risk
32,No,Travel_Rarely,604,Sales,8,3,Medical,3,Male,56,4,2,Sales Executive,4,Married,6209.0,5k-10k,11693,1,No,15,3,3,2,10,4,4,10,7,0,8.0,6209,0,26-35,6-10 Yrs,0.018,0.0496,0,Low Risk
32,Yes,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,4,Male,79,3,2,Laboratory Technician,3,Married,4883.0,Upto 5k,22845,1,No,18,3,1,1,10,3,3,10,4,1,1.0,4883,1,26-35,6-10 Yrs,0.2331,0.0507,0,Low Risk
32,No,Travel_Rarely,499,Sales,2,1,Marketing,3,Male,36,3,2,Sales Executive,2,Married,4078.0,Upto 5k,20497,0,Yes,13,3,1,3,4,3,2,3,2,1,2.0,4078,0,26-35,3-5 Yrs,0.7001,0.1961,1,High Risk
32,No,Travel_Rarely,601,Sales,7,5,Marketing,4,Male,97,3,2,Sales Executive,4,Married,9204.0,5k-10k,23343,4,No,12,3,3,1,7,3,2,4,3,0,3.0,9204,0,26-35,3-5 Yrs,0.1927,0.0679,0,Low Risk
32,No,Travel_Rarely,495,Research & Development,10,3,Medical,3,Male,64,3,3,Manager,4,Single,11244.0,10k-15k,21072,2,No,25,4,2,0,10,5,4,5,2,0,0.0,11244,0,26-35,3-5 Yrs,0.0843,0.1172,0,Low Risk
32,No,Travel_Rarely,824,Research & Development,5,2,Life Sciences,4,Female,67,2,2,Research Scientist,2,Married,5878.0,5k-10k,15624,3,No,12,3,1,1,12,2,3,7,1,2,5.0,5878,0,26-35,6-10 Yrs,0.1803,0.1157,0,Low Risk
32,No,Non-Travel,1200,Research & Development,1,4,Technical Degree,4,Male,62,3,2,Research Scientist,1,Married,4087.0,Upto 5k,25174,4,No,14,3,2,1,9,3,2,6,5,1,2.0,4087,0,26-35,6-10 Yrs,0.256,0.079,0,Low Risk
32,No,Travel_Rarely,634,Research & Development,5,4,Other,2,Female,35,4,1,Research Scientist,4,Married,3312.0,Upto 5k,18783,3,No,17,3,4,2,6,3,3,3,2,0,2.0,3312,0,26-35,3-5 Yrs,0.0469,0.1039,0,Low Risk
32,No,Travel_Rarely,977,Research & Development,2,3,Medical,4,Male,45,3,2,Research Scientist,2,Divorced,5470.0,5k-10k,25518,0,No,13,3,3,2,10,4,2,9,5,1,6.0,5470,0,26-35,6-10 Yrs,0.0354,0.0394,0,Low Risk
32,Yes,Travel_Rarely,1259,Research & Development,2,4,Life Sciences,4,Male,95,3,1,Laboratory Technician,2,Single,1393.0,Upto 5k,24852,1,No,12,3,1,0,1,2,3,1,0,0,0.0,1393,1,26-35,0-2 Yrs,0.6087,0.7314,1,Medium Risk
32,No,Travel_Frequently,585,Research & Development,10,3,Life Sciences,1,Male,56,3,1,Research Scientist,3,Married,3433.0,Upto 5k,17360,6,No,13,3,1,1,10,3,2,5,2,1,3.0,3433,0,26-35,3-5 Yrs,0.6593,0.2347,1,High Risk
32,Yes,Travel_Rarely,964,Sales,1,2,Life Sciences,1,Male,34,1,2,Sales Executive,2,Single,6735.0,5k-10k,12147,6,No,15,3,2,0,10,2,3,0,0,0,0.0,6735,1,26-35,0-2 Yrs,0.7992,0.6983,1,High Risk
32,No,Travel_Rarely,371,Sales,19,3,Life Sciences,4,Male,80,1,3,Sales Executive,3,Married,9610.0,5k-10k,3840,3,No,13,3,3,1,10,2,1,4,3,0,2.0,9610,0,26-35,3-5 Yrs,0.427,0.1286,0,Medium Risk
32,No,Non-Travel,953,Research & Development,5,4,Technical Degree,2,Male,65,3,1,Research Scientist,2,Single,2718.0,Upto 5k,17674,2,No,14,3,2,0,12,3,3,7,7,0,7.0,2718,0,26-35,6-10 Yrs,0.1764,0.1978,0,Low Risk
32,No,Travel_Frequently,1318,Sales,10,4,Marketing,4,Male,79,3,2,Sales Executive,4,Single,4648.0,Upto 5k,26075,8,No,13,3,3,0,4,2,4,0,0,0,0.0,4648,0,26-35,0-2 Yrs,0.7487,0.2854,1,High Risk
32,Yes,Travel_Rarely,414,Sales,2,4,Marketing,3,Male,82,2,2,Sales Executive,2,Single,9907.0,5k-10k,26186,7,Yes,12,3,3,0,7,3,2,2,2,2,2.0,9907,1,26-35,0-2 Yrs,0.9584,0.5121,1,High Risk
32,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1,Female,47,4,1,Research Scientist,3,Single,2432.0,Upto 5k,15318,3,Yes,14,3,1,0,8,2,3,4,1,0,3.0,2432,1,26-35,3-5 Yrs,0.8433,0.553,1,High Risk
32,No,Non-Travel,1146,Research & Development,15,4,Medical,3,Female,34,3,2,Healthcare Representative,4,Divorced,6667.0,5k-10k,16542,5,No,18,3,2,1,9,6,3,5,1,1,2.0,6667,0,26-35,3-5 Yrs,0.0108,0.0528,0,Low Risk
32,No,Travel_Rarely,1373,Research & Development,5,4,Life Sciences,4,Male,56,2,2,Manufacturing Director,4,Single,9679.0,5k-10k,10138,8,No,24,4,2,0,8,1,3,1,0,0,0.0,9679,0,26-35,0-2 Yrs,0.2792,0.1329,0,Low Risk
32,No,Travel_Rarely,267,Research & Development,29,4,Life Sciences,3,Female,49,2,1,Laboratory Technician,2,Single,2837.0,Upto 5k,15919,1,No,13,3,3,0,6,3,3,6,2,4,1.0,2837,0,26-35,6-10 Yrs,0.8297,0.3373,1,High Risk
32,No,Travel_Rarely,234,Sales,1,4,Medical,2,Male,68,2,1,Sales Representative,2,Married,2269.0,Upto 5k,18024,0,No,14,3,2,1,3,2,3,2,2,2,2.0,2269,0,26-35,0-2 Yrs,0.8216,0.3333,1,High Risk
32,No,Travel_Rarely,801,Sales,1,4,Marketing,3,Female,48,3,3,Sales Executive,4,Married,10422.0,10k-15k,24032,1,No,19,3,3,2,14,3,3,14,10,5,7.0,10422,0,26-35,11-20 Yrs,0.0457,0.1319,0,Low Risk
32,No,Travel_Rarely,529,Research & Development,2,3,Technical Degree,4,Male,78,3,1,Research Scientist,1,Single,2439.0,Upto 5k,11288,1,No,14,3,4,0,4,4,3,4,2,1,2.0,2439,0,26-35,3-5 Yrs,0.4541,0.3404,0,Medium Risk
33,No,Travel_Frequently,1392,Research & Development,3,4,Life Sciences,4,Female,56,3,1,Research Scientist,3,Married,2909.0,Upto 5k,23159,1,Yes,11,3,3,0,8,3,3,8,7,3,0.0,2909,0,26-35,6-10 Yrs,0.4779,0.2387,0,Medium Risk
33,No,Travel_Rarely,924,Research & Development,2,3,Medical,3,Male,78,3,1,Laboratory Technician,4,Single,2496.0,Upto 5k,6670,4,No,11,3,4,0,7,3,3,1,1,0,3.0,2496,0,26-35,0-2 Yrs,0.3189,0.2512,0,Low Risk
33,No,Travel_Frequently,1141,Sales,1,3,Life Sciences,3,Female,42,4,2,Sales Executive,1,Married,5376.0,5k-10k,3193,2,No,19,3,1,2,10,3,3,5,3,1,3.0,5376,0,26-35,3-5 Yrs,0.097,0.088,0,Low Risk
33,No,Travel_Frequently,515,Research & Development,1,2,Life Sciences,1,Female,98,3,3,Research Director,4,Single,13458.0,10k-15k,15146,1,Yes,12,3,3,0,15,1,3,15,14,8,12.0,13458,0,26-35,11-20 Yrs,0.1604,0.2195,0,Low Risk
33,No,Non-Travel,750,Sales,22,2,Marketing,3,Male,95,3,2,Sales Executive,2,Married,6146.0,5k-10k,15480,0,No,13,3,1,1,8,2,4,7,7,0,7.0,6146,0,26-35,6-10 Yrs,0.0821,0.1038,0,Low Risk
33,No,Travel_Rarely,134,Research & Development,2,3,Life Sciences,3,Male,90,3,1,Research Scientist,4,Single,2500.0,Upto 5k,10515,0,No,14,3,1,0,4,2,4,3,1,0,2.0,2500,0,26-35,3-5 Yrs,0.1994,0.2273,0,Low Risk
33,No,Travel_Rarely,931,Research & Development,14,3,Medical,4,Female,72,3,1,Research Scientist,2,Married,2756.0,Upto 5k,4673,1,No,13,3,4,1,8,5,3,8,7,1,6.0,2756,0,26-35,6-10 Yrs,0.0229,0.0612,0,Low Risk
33,No,Travel_Rarely,147,Research & Development,4,4,Medical,3,Female,47,2,1,Research Scientist,2,Married,2622.0,Upto 5k,13248,6,No,21,4,4,0,7,3,3,3,2,1,1.0,2622,0,26-35,3-5 Yrs,0.3029,0.1705,0,Low Risk
33,Yes,Travel_Rarely,813,Research & Development,14,3,Medical,3,Male,58,3,1,Laboratory Technician,4,Married,2436.0,Upto 5k,22149,5,Yes,13,3,3,1,8,2,1,5,4,0,4.0,2436,1,26-35,3-5 Yrs,0.8108,0.4182,1,High Risk
33,Yes,Travel_Rarely,465,Research & Development,2,2,Life Sciences,1,Female,39,3,1,Laboratory Technician,1,Married,2707.0,Upto 5k,21509,7,No,20,4,1,0,13,3,4,9,7,1,7.0,2707,1,26-35,6-10 Yrs,0.3459,0.5793,0,Low Risk
33,No,Travel_Rarely,832,Research & Development,5,4,Life Sciences,3,Female,63,2,1,Research Scientist,4,Married,2911.0,Upto 5k,14776,1,No,13,3,3,1,2,2,2,2,2,0,2.0,2911,0,26-35,0-2 Yrs,0.1078,0.0666,0,Low Risk
33,No,Travel_Frequently,553,Research & Development,5,4,Life Sciences,4,Female,74,3,3,Manager,2,Married,11878.0,10k-15k,23364,6,No,11,3,2,2,12,2,3,10,6,8,8.0,11878,0,26-35,6-10 Yrs,0.1848,0.1585,0,Low Risk
33,No,Travel_Frequently,508,Sales,10,3,Marketing,2,Male,46,2,2,Sales Executive,4,Single,4682.0,Upto 5k,4317,3,No,14,3,3,0,9,6,2,7,7,0,1.0,4682,0,26-35,6-10 Yrs,0.5425,0.1895,1,Medium Risk
33,Yes,Travel_Rarely,350,Sales,5,3,Marketing,4,Female,34,3,1,Sales Representative,3,Single,2851.0,Upto 5k,9150,1,Yes,13,3,2,0,1,2,3,1,0,0,0.0,2851,1,26-35,0-2 Yrs,0.9288,0.8734,1,High Risk
33,Yes,Travel_Rarely,1277,Research & Development,15,1,Medical,2,Male,56,3,3,Manager,3,Married,13610.0,10k-15k,24619,7,Yes,12,3,4,0,15,2,4,7,6,7,7.0,13610,1,26-35,6-10 Yrs,0.5803,0.6783,1,Medium Risk
33,Yes,Travel_Rarely,587,Research & Development,10,1,Medical,1,Male,38,1,1,Laboratory Technician,4,Divorced,3408.0,Upto 5k,6705,7,No,13,3,1,3,8,2,3,4,3,1,3.0,3408,1,26-35,3-5 Yrs,0.6479,0.6676,1,Medium Risk
33,No,Travel_Rarely,922,Research & Development,1,5,Medical,1,Female,95,4,4,Research Director,3,Divorced,16184.0,15k+,22578,4,No,19,3,3,1,10,2,3,6,1,0,5.0,16184,0,26-35,6-10 Yrs,0.0132,0.0799,0,Low Risk
33,No,Travel_Rarely,1216,Sales,8,4,Marketing,3,Male,39,3,2,Sales Executive,3,Divorced,7104.0,5k-10k,20431,0,No,12,3,4,0,6,3,3,5,0,1,2.0,7104,0,26-35,3-5 Yrs,0.2023,0.1433,0,Low Risk
33,No,Travel_Frequently,1296,Research & Development,6,3,Life Sciences,3,Male,30,3,2,Healthcare Representative,4,Divorced,7725.0,5k-10k,5335,3,No,23,4,3,1,15,2,1,13,11,4,7.0,7725,0,26-35,11-20 Yrs,0.0313,0.0784,0,Low Risk
33,Yes,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,1,Male,70,3,1,Research Scientist,1,Single,3348.0,Upto 5k,3164,1,Yes,11,3,1,0,10,3,3,10,8,9,7.0,3348,1,26-35,6-10 Yrs,0.948,0.6765,1,High Risk
33,Yes,Travel_Rarely,527,Research & Development,1,4,Other,4,Male,63,3,1,Research Scientist,4,Single,2686.0,Upto 5k,5207,1,Yes,13,3,3,0,10,2,2,10,9,7,8.0,2686,1,26-35,6-10 Yrs,0.485,0.6819,0,Medium Risk
33,No,Travel_Rarely,213,Research & Development,7,3,Medical,3,Male,49,3,3,Research Director,3,Married,11691.0,10k-15k,25995,0,No,11,3,4,0,14,3,4,13,9,3,7.0,11691,0,26-35,11-20 Yrs,0.0106,0.2205,0,Low Risk
33,Yes,Travel_Rarely,118,Sales,16,3,Marketing,1,Female,69,3,2,Sales Executive,1,Single,5324.0,5k-10k,26507,5,No,15,3,3,0,6,3,3,3,2,0,2.0,5324,1,26-35,3-5 Yrs,0.8088,0.2731,1,High Risk
33,No,Travel_Rarely,586,Sales,1,3,Medical,1,Male,48,4,2,Sales Executive,1,Divorced,4037.0,Upto 5k,21816,1,No,22,4,1,1,9,5,3,9,8,0,8.0,4037,0,26-35,6-10 Yrs,0.067,0.1162,0,Low Risk
33,No,Travel_Rarely,1075,Human Resources,3,2,Human Resources,4,Male,57,3,1,Human Resources,2,Divorced,2277.0,Upto 5k,22650,3,Yes,11,3,3,1,7,4,4,4,3,0,3.0,2277,0,26-35,3-5 Yrs,0.3669,0.326,0,Medium Risk
33,No,Travel_Rarely,1198,Research & Development,1,4,Other,3,Male,100,2,1,Research Scientist,1,Single,2799.0,Upto 5k,3339,3,Yes,11,3,2,0,6,1,3,3,2,0,2.0,2799,0,26-35,3-5 Yrs,0.905,0.3677,1,High Risk
33,No,Travel_Rarely,1069,Research & Development,1,3,Life Sciences,2,Female,42,2,2,Healthcare Representative,4,Single,6949.0,5k-10k,12291,0,No,14,3,1,0,6,3,3,5,0,1,4.0,6949,0,26-35,3-5 Yrs,0.1214,0.1135,0,Low Risk
33,No,Non-Travel,722,Sales,17,3,Life Sciences,4,Male,38,3,4,Manager,3,Single,16583.5,15k+,20489,1,No,11,3,4,0,10,2,3,10,8,6,0.0,17444,0,26-35,6-10 Yrs,0.1827,0.137,0,Low Risk
33,No,Travel_Rarely,461,Research & Development,13,1,Life Sciences,2,Female,53,3,1,Research Scientist,4,Single,3452.0,Upto 5k,17241,3,No,18,3,1,0,5,4,3,3,2,0,2.0,3452,0,26-35,3-5 Yrs,0.1829,0.1561,0,Low Risk
33,No,Travel_Frequently,827,Research & Development,1,4,Other,3,Female,84,4,2,Healthcare Representative,2,Married,5488.0,5k-10k,20161,1,Yes,13,3,1,1,6,2,3,6,5,1,2.0,5488,0,26-35,6-10 Yrs,0.4648,0.0948,0,Medium Risk
33,No,Non-Travel,1038,Sales,8,1,Life Sciences,2,Female,88,2,1,Sales Representative,4,Single,2342.0,Upto 5k,21437,0,No,19,3,4,0,3,2,2,2,2,2,2.0,2342,0,26-35,0-2 Yrs,0.3843,0.2282,0,Medium Risk
33,No,Travel_Rarely,654,Research & Development,5,3,Life Sciences,4,Male,34,2,3,Healthcare Representative,4,Divorced,7119.0,5k-10k,21214,4,No,15,3,3,1,9,2,3,3,2,1,2.0,7119,0,26-35,3-5 Yrs,0.0488,0.0585,0,Low Risk
33,Yes,Travel_Frequently,827,Research & Development,29,4,Medical,1,Female,54,2,2,Research Scientist,3,Single,4508.0,Upto 5k,3129,1,No,22,4,2,0,14,4,3,13,7,3,8.0,4508,1,26-35,11-20 Yrs,0.6162,0.5433,1,Medium Risk
33,Yes,Travel_Rarely,1017,Research & Development,25,3,Medical,1,Male,55,2,1,Research Scientist,2,Single,2313.0,Upto 5k,2993,4,Yes,20,4,2,0,5,0,3,2,2,2,2.0,2313,1,26-35,0-2 Yrs,0.9847,0.8129,1,High Risk
33,No,Travel_Frequently,970,Sales,7,3,Life Sciences,4,Female,30,3,2,Sales Executive,2,Married,4302.0,Upto 5k,13401,0,No,17,3,3,1,4,3,3,3,2,0,2.0,4302,0,26-35,3-5 Yrs,0.1025,0.0673,0,Low Risk
33,Yes,Travel_Rarely,603,Sales,9,4,Marketing,1,Female,77,3,2,Sales Executive,1,Single,8224.0,5k-10k,18385,0,Yes,17,3,1,0,6,3,3,5,2,0,3.0,8224,1,26-35,3-5 Yrs,0.9003,0.4075,1,High Risk
33,No,Travel_Rarely,147,Human Resources,2,3,Human Resources,2,Male,99,3,1,Human Resources,3,Married,3600.0,Upto 5k,8429,1,No,13,3,4,1,5,2,3,5,4,1,4.0,3600,0,26-35,3-5 Yrs,0.2793,0.0469,0,Low Risk
33,No,Travel_Frequently,1146,Sales,25,3,Medical,2,Female,82,3,2,Sales Executive,3,Married,4539.0,Upto 5k,4905,1,No,12,3,1,1,10,3,2,10,7,0,1.0,4539,0,26-35,6-10 Yrs,0.5519,0.0647,1,Medium Risk
33,No,Travel_Rarely,117,Research & Development,9,3,Medical,1,Male,60,3,1,Research Scientist,4,Married,2781.0,Upto 5k,6311,0,No,13,3,2,1,15,5,3,14,10,4,10.0,2781,0,26-35,11-20 Yrs,0.0636,0.0666,0,Low Risk
33,No,Travel_Rarely,536,Sales,10,5,Marketing,4,Male,82,4,3,Sales Executive,3,Divorced,8380.0,5k-10k,21708,0,Yes,14,3,4,2,10,3,3,9,8,0,8.0,8380,0,26-35,6-10 Yrs,0.0961,0.1557,0,Low Risk
